username,Source_Manga,Source_Light_Novel,Source_Original,Source_Manhwa,Source_Other,Genre_Action,Genre_Adventure,Genre_Comedy,Genre_Drama,Genre_Fantasy,Genre_Sci-Fi,Genre_Slice_of_Life,Genre_Romance,Genre_Supernatural,Genre_Suspense,Genre_Sports
Jurisvaldo,0.5476702508960574,0.3819354838709678,0.17426523297491042,0.1003584229390681,0.02523297491039427,0.47168458781362005,0.14121863799283155,0.22867383512544803,0.2860215053763441,0.1060931899641577,0.1985663082437276,0.005017921146953405,0.08243727598566308,0.22293906810035843,0.27598566308243727,0.02939068100358423
manoanimefan,0.5201814058956916,0.49632653061224496,0.13319727891156466,0.11156462585034013,0.021768707482993196,0.27165532879818594,0.10748299319727891,0.6276643990929706,0.12562358276643992,0.16643990929705216,0.1383219954648526,0.039002267573696146,0.3619047619047619,0.17959183673469387,0.021315192743764172,0.010430839002267574
Moaps,0.6121372031662269,0.4405013192612138,0.10158311345646438,0.08047493403693931,0.008443271767810026,0.2579155672823219,0.14445910290237468,0.4313984168865435,0.2552770448548813,0.2407651715039578,0.05343007915567282,0.0712401055408971,0.3245382585751979,0.14973614775725594,0.048812664907651716,0.04617414248021108
Filipersr,0.3049907578558225,0.40591497227356743,0.27042513863216266,0.17375231053604437,0.10942698706099815,0.4898336414048059,0.3364140480591497,0.4232902033271719,0.23475046210720887,0.4343807763401109,0.08872458410351201,0.0,0.13123844731977818,0.11829944547134935,0.17190388170055454,0.08502772643253234
Nujabesandchill,0.23076923076923078,0.6041958041958042,0.40512820512820513,0.0,0.05221445221445222,0.3916083916083916,0.37995337995337997,0.3776223776223776,0.4125874125874126,0.40326340326340326,0.3613053613053613,0.0,0.16783216783216784,0.17482517482517482,0.13752913752913754,0.0
albertozanchin,0.6111111111111112,0.3,0.18333333333333332,0.0,0.044444444444444446,0.7777777777777778,0.5,0.05555555555555555,0.1111111111111111,0.6666666666666666,0.05555555555555555,0.0,0.0,0.2222222222222222,0.2777777777777778,0.0
156864645-weft,0.4816112084063047,0.46024518388791597,0.21576182136602454,0.1085814360770578,0.00980735551663748,0.626970227670753,0.38528896672504376,0.07005253940455342,0.38353765323992994,0.4098073555166375,0.19089316987740806,0.0,0.10332749562171628,0.15761821366024517,0.2504378283712785,0.0
tarentonashi,0.466403162055336,0.6758893280632411,0.13478260869565217,0.07114624505928854,0.0,0.37351778656126483,0.015810276679841896,0.4841897233201581,0.17391304347826086,0.20553359683794467,0.1067193675889328,0.0,0.4426877470355731,0.2075098814229249,0.13636363636363635,0.0
Garsa,0.33558178752107926,0.45227655986509274,0.3709949409780776,0.11467116357504216,0.014839797639123103,0.28330522765598654,0.2403035413153457,0.18043844856661045,0.4426644182124789,0.2209106239460371,0.28414839797639124,0.04047217537942664,0.2015177065767285,0.16020236087689713,0.23355817875210794,0.03204047217537943
Lil_Lily-chan,0.4896755162241888,0.5182300884955752,0.11616519174041298,0.143952802359882,0.03587020648967552,0.4277286135693215,0.21238938053097345,0.2861356932153392,0.2861356932153392,0.31740412979351035,0.09262536873156342,0.04837758112094395,0.20176991150442478,0.17463126843657817,0.1215339233038348,0.00471976401179941
KilluaZoldyckBR,0.33572895277207393,0.41950718685831623,0.2360369609856263,0.0,0.17330595482546202,0.6878850102669405,0.40349075975359344,0.26078028747433263,0.16940451745379878,0.5934291581108829,0.16529774127310062,0.0,0.08624229979466119,0.02566735112936345,0.13141683778234087,0.03696098562628337
Vr4,0.49372384937238495,0.44435146443514645,0.03221757322175733,0.07531380753138076,0.15397489539748957,0.46443514644351463,0.100418410041841,0.42677824267782427,0.17154811715481172,0.26359832635983266,0.24267782426778242,0.0,0.13807531380753138,0.13807531380753138,0.2510460251046025,0.03347280334728033
Txai_Desu,0.46153846153846156,0.7076923076923076,0.15982905982905984,0.0,0.0,0.47435897435897434,0.21367521367521367,0.2777777777777778,0.19658119658119658,0.32905982905982906,0.08547008547008547,0.038461538461538464,0.14957264957264957,0.23931623931623933,0.19230769230769232,0.0
Hakur-yuu,0.8139269406392694,0.0821917808219178,0.03641552511415525,0.045662100456621,0.06757990867579909,0.8002283105022832,0.4988584474885845,0.1541095890410959,0.07420091324200913,0.5981735159817352,0.08789954337899543,0.0,0.0639269406392694,0.09246575342465753,0.0410958904109589,0.12214611872146118
deioxys,0.6083617747440273,0.41160409556314,0.033788395904436865,0.04948805460750853,0.08600682593856657,0.5469283276450512,0.4061433447098976,0.4044368600682594,0.1962457337883959,0.48464163822525597,0.07849829351535836,0.008532423208191127,0.2636518771331058,0.052901023890784986,0.1220136518771331,0.05546075085324232
amaterasus,0.6216216216216216,0.08756756756756756,0.32108108108108113,0.07567567567567568,0.0,0.5621621621621622,0.04864864864864865,0.03783783783783784,0.4756756756756757,0.2918918918918919,0.0,0.0,0.03783783783783784,0.0918918918918919,0.7405405405405405,0.0
OKAMI_KING,0.45021337126600286,0.7950213371266003,0.032859174964438125,0.04836415362731152,0.043243243243243246,0.7297297297297297,0.3669985775248933,0.4089615931721195,0.0903271692745377,0.5803698435277382,0.07396870554765292,0.0,0.2532005689900427,0.1116642958748222,0.08463726884779517,0.011379800853485065
donellyn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.0,0.0,0.0,0.6785714285714286,0.6785714285714286,0.32142857142857145,0.0
smdcx,0.7762803234501348,0.16981132075471697,0.1274932614555256,0.0,0.01078167115902965,0.4326145552560647,0.10107816711590296,0.27358490566037735,0.3113207547169811,0.15902964959568733,0.09703504043126684,0.0,0.2223719676549865,0.2776280323450135,0.16442048517520216,0.018867924528301886
Mizumi_Wolf,0.6305732484076433,0.2445859872611465,0.2171974522292994,0.0,0.028874734607218688,0.5902335456475584,0.1910828025477707,0.24416135881104034,0.16348195329087048,0.42250530785562634,0.0,0.040339702760084924,0.12101910828025478,0.24203821656050956,0.18046709129511676,0.059447983014861996
N1njaBlack,0.44133333333333336,0.708,0.058666666666666666,0.13066666666666665,0.037333333333333336,0.6706666666666666,0.308,0.4493333333333333,0.116,0.5386666666666666,0.11066666666666666,0.0,0.272,0.08533333333333333,0.032,0.034666666666666665
daillen,0.44152431011826543,0.8136662286465178,0.03758212877792379,0.1038107752956636,0.016294349540078842,0.5532194480946123,0.2996057818659658,0.2325886990801577,0.20630749014454666,0.47174770039421815,0.09789750328515112,0.015111695137976347,0.2463863337713535,0.1557161629434954,0.06110381077529566,0.00985545335085414
Carandilion,0.4827420901246405,0.5341323106423778,0.17348993288590606,0.05752636625119847,0.027229146692233943,0.42377756471716205,0.16682646212847554,0.37392138063279,0.2722914669223394,0.2483221476510067,0.17497603068072867,0.011505273250239693,0.26558005752636626,0.1332694151486098,0.09683604985618409,0.003835091083413231
kizo_leeloo,0.5612052730696798,0.48135593220338985,0.12429378531073447,0.0903954802259887,0.010546139359698684,0.6271186440677966,0.2655367231638418,0.3088512241054614,0.2297551789077213,0.3258003766478343,0.1977401129943503,0.0,0.15254237288135594,0.1337099811676083,0.2693032015065913,0.0
3111,0.270935960591133,0.9443349753694582,0.20049261083743844,0.04433497536945813,0.0,0.08866995073891626,0.07142857142857142,0.458128078817734,0.3694581280788177,0.08374384236453201,0.16748768472906403,0.019704433497536946,0.4630541871921182,0.10837438423645321,0.10837438423645321,0.024630541871921183
Aarquen,0.673120728929385,0.24396355353075172,0.12779043280182234,0.13439635535307518,0.006378132118451026,0.3701594533029613,0.2505694760820046,0.3906605922551253,0.3348519362186788,0.2539863325740319,0.0683371298405467,0.02847380410022779,0.23917995444191345,0.15261958997722094,0.09339407744874716,0.02847380410022779
PukingMachines,0.36402180496668685,0.7882495457298607,0.17922471229557846,0.050878255602665054,0.007752877044215628,0.36644457904300426,0.1308298001211387,0.3543307086614173,0.2380375529981829,0.26892792247122954,0.16050878255602666,0.05027256208358571,0.24470018170805571,0.16293155663234404,0.1362810417928528,0.0
ShiroeTwo,0.47191011235955055,0.6067415730337079,0.14694132334581772,0.03745318352059925,0.030961298377028715,0.5137328339575531,0.24032459425717853,0.19662921348314608,0.27340823970037453,0.34207240948813983,0.14294631710362046,0.060549313358302125,0.1404494382022472,0.18601747815230962,0.08551810237203496,0.09176029962546817
JulianaAB,0.6635514018691588,0.0,0.277570093457944,0.0,0.06728971962616823,0.2523364485981308,0.0,0.6542056074766355,0.08411214953271028,0.1588785046728972,0.09345794392523364,0.0,0.08411214953271028,0.18691588785046728,0.0,0.0
Allllonsy,0.5324074074074074,0.42083333333333334,0.1451388888888889,0.037037037037037035,0.06666666666666667,0.3888888888888889,0.16203703703703703,0.1087962962962963,0.36574074074074076,0.30324074074074076,0.07407407407407407,0.032407407407407406,0.29398148148148145,0.125,0.18055555555555555,0.10648148148148148
Cadmio,0.44244604316546765,0.5892086330935252,0.18201438848920864,0.06474820143884892,0.025899280575539568,0.6223021582733813,0.2733812949640288,0.16906474820143885,0.24100719424460432,0.49280575539568344,0.19784172661870503,0.0,0.13309352517985612,0.09352517985611511,0.18345323741007194,0.0
mycomatose,0.3358208955223881,0.2753731343283582,0.41865671641791047,0.26119402985074625,0.0,0.15671641791044777,0.06343283582089553,0.1865671641791045,0.30223880597014924,0.05970149253731343,0.08955223880597014,0.291044776119403,0.23507462686567165,0.1865671641791045,0.19776119402985073,0.0
choibeomgyu,0.6563876651982379,0.34096916299559477,0.1696035242290749,0.0,0.0,0.10572687224669604,0.0,0.43171806167400884,0.33480176211453744,0.0,0.0,0.0,0.6960352422907489,0.1145374449339207,0.030837004405286344,0.039647577092511016
ReallyCat,0.5650485436893203,0.4333980582524272,0.1409708737864078,0.06601941747572816,0.026407766990291265,0.45436893203883494,0.12233009708737864,0.21941747572815534,0.29514563106796116,0.1650485436893204,0.13592233009708737,0.0,0.16310679611650486,0.20776699029126214,0.3378640776699029,0.017475728155339806
Rublica,0.27044025157232704,1.211320754716981,0.0,0.11320754716981132,0.0,0.89937106918239,0.3333333333333333,0.44654088050314467,0.05660377358490566,0.5974842767295597,0.0,0.0,0.29559748427672955,0.18238993710691823,0.1069182389937107,0.0
rukedesu,0.49377593360995853,0.504149377593361,0.1974066390041494,0.054979253112033194,0.015352697095435686,0.3853734439834025,0.20383817427385892,0.20020746887966806,0.33454356846473027,0.2920124481327801,0.15300829875518673,0.020228215767634856,0.2868257261410788,0.11203319502074689,0.09595435684647304,0.08350622406639004
Gusthian,0.40825958702064896,0.4916814159292035,0.22194690265486727,0.1368731563421829,0.038702064896755164,0.3870206489675516,0.2,0.3056047197640118,0.30914454277286135,0.25250737463126843,0.15693215339233038,0.03480825958702065,0.17345132743362832,0.18230088495575222,0.1079646017699115,0.04542772861356932
hugomassa11,0.6637168141592921,0.2867256637168141,0.09734513274336283,0.17699115044247787,0.0,0.5752212389380531,0.0,0.08849557522123894,0.1592920353982301,0.23893805309734514,0.0,0.0,0.0,0.1592920353982301,0.336283185840708,0.168141592920354
Lifeonmars,0.6277974087161367,0.254416961130742,0.1645465253239105,0.016489988221436984,0.05842167255594818,0.31448763250883394,0.2249705535924617,0.30742049469964666,0.3309776207302709,0.22850412249705537,0.06595995288574794,0.028268551236749116,0.34275618374558303,0.16607773851590105,0.17785630153121318,0.02944640753828033
henr00000000,0.467005076142132,0.6030456852791878,0.1619289340101523,0.10152284263959391,0.0,0.49746192893401014,0.14213197969543148,0.38578680203045684,0.28426395939086296,0.2182741116751269,0.050761421319796954,0.04568527918781726,0.2893401015228426,0.15736040609137056,0.08121827411167512,0.0
jurandyr,0.3915211970074813,0.686783042394015,0.20024937655860353,0.04488778054862843,0.017955112219451373,0.4314214463840399,0.18204488778054864,0.24937655860349128,0.32917705735660846,0.3940149625935162,0.1745635910224439,0.0,0.2743142144638404,0.0399002493765586,0.11471321695760599,0.0399002493765586
Rahksa,0.47959183673469385,0.1469387755102041,0.48265306122448987,0.0,0.0,0.35714285714285715,0.10204081632653061,0.10204081632653061,0.5510204081632653,0.10204081632653061,0.45918367346938777,0.0,0.1836734693877551,0.09183673469387756,0.25510204081632654,0.0
Zetto22,0.6917252568956193,0.21416982152514874,0.09518658734451055,0.08545159545700379,0.04802595997836669,0.636019469983775,0.35586803677663603,0.22877230935640888,0.2038939967550027,0.3634396971335857,0.1568415359653867,0.0,0.08112493239588967,0.12222823147647377,0.09248242293131423,0.11303407247160627
MariLoiola,0.5573366214549939,0.25745992601726264,0.27669543773119604,0.09617755856966707,0.0,0.08014796547472257,0.032059186189889025,0.2059186189889026,0.374845869297164,0.06288532675709001,0.16646115906288533,0.0752157829839704,0.279901356350185,0.06165228113440197,0.08261405672009864,0.22934648581997533
joooy,0.6884735202492211,0.288785046728972,0.1661993769470405,0.0,0.0,0.16510903426791276,0.01557632398753894,0.3862928348909657,0.22274143302180685,0.11838006230529595,0.09190031152647975,0.04361370716510903,0.4750778816199377,0.10903426791277258,0.1806853582554517,0.028037383177570093
YagoNascimento,0.6350806451612904,0.3120967741935484,0.15745967741935485,0.0,0.03870967741935485,0.22782258064516128,0.17943548387096775,0.3629032258064516,0.2721774193548387,0.04435483870967742,0.1028225806451613,0.0,0.24193548387096775,0.18346774193548387,0.056451612903225805,0.06653225806451613
GianAwesome,0.49765258215962443,0.4253521126760564,0.24960876369327073,0.028169014084507043,0.020031298904538343,0.6619718309859155,0.40375586854460094,0.3145539906103286,0.24882629107981222,0.3458528951486698,0.1674491392801252,0.0,0.028169014084507043,0.09859154929577464,0.20187793427230047,0.0
Angra_Manyu,0.6320610687022901,0.2088549618320611,0.2082442748091603,0.07633587786259542,0.019541984732824428,0.47480916030534354,0.23969465648854962,0.18625954198473282,0.29923664122137406,0.2900763358778626,0.07938931297709924,0.04122137404580153,0.17404580152671756,0.2,0.14045801526717558,0.0
LukeScarlet,0.43945469125902165,0.7498797113071372,0.12261427425821973,0.019246190858059342,0.018283881315156375,0.5132317562149158,0.2161186848436247,0.4595028067361668,0.13712910986367283,0.3376102646351243,0.13352044907778668,0.0036086607858861267,0.41218925421010427,0.17040898155573375,0.03488372093023256,0.03287890938251804
prequelle,0.6290909090909091,0.12109090909090911,0.28400000000000003,0.09090909090909091,0.0,0.4036363636363636,0.22545454545454546,0.1690909090909091,0.3490909090909091,0.23636363636363636,0.17454545454545456,0.02727272727272727,0.18727272727272729,0.11272727272727273,0.25636363636363635,0.04909090909090909
higashinonome,0.4288461538461538,0.5226923076923077,0.1745192307692308,0.18846153846153846,0.02230769230769231,0.32884615384615384,0.2221153846153846,0.4576923076923077,0.25576923076923075,0.33557692307692305,0.06826923076923076,0.06538461538461539,0.17115384615384616,0.19326923076923078,0.07884615384615384,0.0
ChaikaKosaki,0.33816425120772947,1.0869565217391304,0.06376811594202898,0.0,0.0,0.6550724637681159,0.2966183574879227,0.391304347826087,0.13429951690821257,0.5265700483091788,0.17004830917874397,0.0,0.48405797101449277,0.19903381642512077,0.03671497584541063,0.0
OrangeOP,0.7476923076923077,0.09692307692307692,0.1427179487179487,0.10666666666666667,0.012307692307692308,0.3912820512820513,0.18153846153846154,0.32871794871794874,0.2317948717948718,0.20923076923076922,0.12256410256410256,0.03743589743589744,0.19487179487179487,0.15076923076923077,0.06717948717948719,0.10666666666666667
hisokanna,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Izaque,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mylenxrs,0.6428571428571429,0.5142857142857142,0.0,0.0,0.05714285714285714,0.07142857142857142,0.0,0.7857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.0,0.6428571428571429,0.14285714285714285,0.0,0.0
vineh,0.2057142857142857,0.24685714285714289,0.5782857142857143,0.09142857142857143,0.06857142857142857,0.14285714285714285,0.13714285714285715,0.045714285714285714,0.41714285714285715,0.09714285714285714,0.37714285714285717,0.0,0.045714285714285714,0.14285714285714285,0.5485714285714286,0.045714285714285714
hanyot,0.7738927738927739,0.09230769230769231,0.1435897435897436,0.08857808857808858,0.0,0.7692307692307693,0.2564102564102564,0.023310023310023312,0.2867132867132867,0.27505827505827507,0.07925407925407925,0.0,0.1048951048951049,0.2773892773892774,0.22144522144522144,0.0
Hiki-senpai,0.3155080213903743,0.7700534759358288,0.22941176470588237,0.0962566844919786,0.0,0.0,0.0,0.5240641711229946,0.3155080213903743,0.21390374331550802,0.0481283422459893,0.053475935828877004,0.36363636363636365,0.10695187165775401,0.0,0.0
Rod_Kun,0.6265938069216758,0.3409836065573771,0.14025500910746813,0.11293260473588343,0.0,0.4763205828779599,0.12659380692167577,0.28233151183970856,0.25956284153005466,0.1575591985428051,0.15027322404371585,0.030054644808743168,0.0947176684881603,0.30510018214936246,0.16302367941712204,0.10109289617486339
Ari-tan,0.5760773966578716,0.2817941952506597,0.24283201407211963,0.040457343887423045,0.021108179419525065,0.4080914687774846,0.18293755496921724,0.3737906772207564,0.335971855760774,0.1996481970096746,0.2260334212840809,0.0395778364116095,0.16886543535620052,0.12313104661389622,0.21459982409850484,0.014951627088830254
jobucaldas,0.4634888438133874,0.595131845841785,0.12160243407707912,0.08823529411764706,0.04097363083164301,0.30273833671399597,0.10649087221095335,0.5983772819472617,0.08164300202839757,0.1440162271805274,0.11764705882352941,0.017748478701825558,0.4011156186612576,0.15973630831643001,0.07403651115618662,0.0
Coutcaio,0.3738225086762519,0.7005453644025781,0.11507188894397621,0.1338621715418939,0.05235498264749629,0.5210708973723351,0.2240951908775409,0.2860684184432325,0.21913733267228558,0.4442240951908775,0.10857709469509172,0.03024293505205751,0.1626177491323748,0.15121467526028756,0.14526524541398117,0.018839861179970253
0ni_Link,0.5374233128834356,0.24515337423312886,0.1498159509202454,0.1619631901840491,0.08736196319018405,0.27116564417177913,0.18036809815950922,0.3595092024539877,0.22576687116564417,0.2392638036809816,0.15950920245398773,0.10797546012269939,0.14846625766871166,0.12515337423312883,0.12269938650306748,0.0
matbeavis,0.7515723270440252,0.14716981132075474,0.13490566037735852,0.0440251572327044,0.017610062893081764,0.8647798742138365,0.5471698113207547,0.16037735849056603,0.2358490566037736,0.4276729559748428,0.08176100628930817,0.0,0.04716981132075472,0.1949685534591195,0.07547169811320754,0.0
Lelouch-kun,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Diego_Senpai,0.5295608108108109,0.28429054054054054,0.19695945945945947,0.0,0.10675675675675676,0.625,0.35135135135135137,0.22719594594594594,0.19172297297297297,0.38682432432432434,0.13344594594594594,0.0,0.13766891891891891,0.23141891891891891,0.07179054054054054,0.04391891891891892
ddias_,0.6666666666666666,0.14247491638795987,0.19007803790412486,0.08918617614269789,0.029431438127090304,0.2987736900780379,0.24303232998885171,0.3032329988851728,0.18394648829431437,0.2831661092530658,0.06243032329988852,0.19286510590858416,0.2831661092530658,0.1605351170568562,0.07357859531772576,0.06465997770345597
LeonardoVitor99,0.6096866096866097,0.3897435897435898,0.053276353276353286,0.15954415954415954,0.03646723646723647,0.6210826210826211,0.36752136752136755,0.3076923076923077,0.24216524216524216,0.5270655270655271,0.1225071225071225,0.02564102564102564,0.06837606837606838,0.14814814814814814,0.2222222222222222,0.022792022792022793
LM_Strider,0.65625,0.22901785714285716,0.15386904761904763,0.10714285714285714,0.018452380952380953,0.4181547619047619,0.23883928571428573,0.3020833333333333,0.2648809523809524,0.20907738095238096,0.07142857142857142,0.11607142857142858,0.1331845238095238,0.27306547619047616,0.15252976190476192,0.011160714285714286
Zerus_Soseki,0.39267886855241263,0.7247920133111482,0.13361064891846924,0.08652246256239601,0.03194675540765392,0.5041597337770383,0.24292845257903495,0.4425956738768719,0.194675540765391,0.3910149750415973,0.04326123128119801,0.03993344425956739,0.17470881863560733,0.18635607321131448,0.19966722129783693,0.0
vitornere,0.5219084712755598,0.6397273612463485,0.11032132424537489,0.0311587147030185,0.005452775073028238,0.48296007789678674,0.24829600778967867,0.3213242453748783,0.22590068159688412,0.3914313534566699,0.14995131450827653,0.006815968841285297,0.4323271665043817,0.16066212268743915,0.11489776046738072,0.0
iarazinha,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bellscavalcanti,0.7377049180327869,0.0,0.1532786885245902,0.0,0.09836065573770492,0.6639344262295082,0.20491803278688525,0.38524590163934425,0.2786885245901639,0.2540983606557377,0.0,0.0,0.07377049180327869,0.4672131147540984,0.21311475409836064,0.0
WashJunior,0.5338151781104801,0.4042333505420754,0.152194114610222,0.17759421786267424,0.011564274651522976,0.3980382034073309,0.17398038203407332,0.33918430562725865,0.2240578213732576,0.28187919463087246,0.14558595766649457,0.01858544140423335,0.20392359318533815,0.14403717088280846,0.0867320598864223,0.03252452245740836
dougr01,0.2777777777777778,0.26666666666666666,0.6314814814814815,0.0,0.0,0.12962962962962962,0.0,0.0,0.42592592592592593,0.0,0.0,0.2962962962962963,0.12962962962962962,0.14814814814814814,0.12962962962962962,0.0
XxAngelChanKawai,0.571712158808933,0.35910669975186105,0.15449131513647643,0.0456575682382134,0.052406947890818865,0.08238213399503722,0.05508684863523573,0.398014888337469,0.2719602977667494,0.12803970223325062,0.039205955334987594,0.16923076923076924,0.3910669975186104,0.11066997518610422,0.00794044665012407,0.031265508684863524
AlexandreXisto,0.5832575068243858,0.33248407643312106,0.19117379435850776,0.07825295723384895,0.015286624203821656,0.6123748862602366,0.22929936305732485,0.08917197452229299,0.370336669699727,0.22202001819836215,0.33393994540491356,0.020018198362147407,0.03002729754322111,0.1910828025477707,0.2529572338489536,0.015468607825295723
MyHentaiList87,0.3767441860465116,1.1218604651162791,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.13023255813953488,0.0,0.0,0.0,0.08837209302325581,0.0,0.0
froppyo_drift,0.4197901049475262,0.35082458770614694,0.2572713643178411,0.13193403298350825,0.06836581709145427,0.3553223388305847,0.34182908545727136,0.4287856071964018,0.23388305847076463,0.2563718140929535,0.1634182908545727,0.049475262368815595,0.14992503748125938,0.15442278860569716,0.12743628185907047,0.01199400299850075
JhonnyXD,0.516245487364621,0.5003610108303249,0.1072202166064982,0.16606498194945848,0.02021660649819495,0.48014440433212996,0.20938628158844766,0.2924187725631769,0.34657039711191334,0.26353790613718414,0.0,0.0,0.2924187725631769,0.16967509025270758,0.1588447653429603,0.0
MRGUITVANIMES,0.6432078559738135,0.309328968903437,0.16743044189852702,0.03273322422258593,0.01309328968903437,0.5564648117839607,0.2569558101472995,0.19476268412438624,0.25040916530278234,0.33878887070376434,0.12274959083469722,0.016366612111292964,0.044189852700491,0.176759410801964,0.28477905073649756,0.09819967266775777
Zeddoz,0.5782477341389728,0.44265861027190334,0.10235649546827795,0.10030211480362537,0.026102719033232632,0.4646525679758308,0.2163141993957704,0.30876132930513595,0.20181268882175227,0.3395770392749245,0.0797583081570997,0.00906344410876133,0.20060422960725074,0.13534743202416918,0.0797583081570997,0.05075528700906345
LivingInApril,0.4052044609665427,0.7427509293680298,0.20037174721189593,0.0,0.0,0.34572490706319703,0.2527881040892193,0.3159851301115242,0.4349442379182156,0.34572490706319703,0.17843866171003717,0.0,0.5018587360594795,0.13011152416356878,0.15985130111524162,0.0
croppz,0.5501730103806228,0.4982698961937716,0.09134948096885814,0.17993079584775087,0.0,0.6505190311418685,0.20761245674740483,0.23529411764705882,0.2906574394463668,0.11418685121107267,0.031141868512110725,0.0,0.12110726643598616,0.3044982698961938,0.2041522491349481,0.02422145328719723
sichenglitter,0.8407079646017699,0.1592920353982301,0.07787610619469028,0.0,0.0,0.6194690265486725,0.08849557522123894,0.061946902654867256,0.061946902654867256,0.17699115044247787,0.0,0.1592920353982301,0.17699115044247787,0.49557522123893805,0.1592920353982301,0.0
Nerfarious,0.40563866513233604,0.6379746835443038,0.14873417721518986,0.16455696202531644,0.01795166858457998,0.4672036823935558,0.2790563866513234,0.34004602991944766,0.2289988492520138,0.4079401611047181,0.12025316455696203,0.029344073647871116,0.22266973532796316,0.2002301495972382,0.1283084004602992,0.004027617951668585
rodrigolaz,0.575968992248062,0.3690697674418605,0.11127906976744187,0.15193798449612403,0.03348837209302326,0.12441860465116279,0.11434108527131782,0.6534883720930232,0.07945736434108527,0.15542635658914727,0.07325581395348837,0.16550387596899224,0.312015503875969,0.0748062015503876,0.0,0.0031007751937984496
Kairosekii,0.5052878965922444,0.700117508813161,0.06592244418331375,0.07520564042303172,0.006580493537015277,0.6862514688601645,0.32667450058754405,0.30552291421856637,0.15393654524089306,0.46533490011750883,0.05992949471210341,0.0,0.20329024676850763,0.13748531139835488,0.13513513513513514,0.03290246768507638
Franppuccino,0.4343329886246122,0.2829369183040331,0.32761116856256467,0.140641158221303,0.03226473629782834,0.21509824198552224,0.18510858324715615,0.3764219234746639,0.2874870734229576,0.15718717683557393,0.20889348500517063,0.1189245087900724,0.07445708376421924,0.22750775594622544,0.1768355739400207,0.023784901758014478
Gandragar1,0.516260162601626,0.44878048780487806,0.18333333333333335,0.08943089430894309,0.01842818428184282,0.6084010840108401,0.3265582655826558,0.18157181571815717,0.2601626016260163,0.494579945799458,0.15853658536585366,0.023035230352303523,0.10569105691056911,0.16124661246612465,0.14769647696476965,0.0
cinnfox89,0.6614084507042254,0.1592112676056338,0.17290140845070426,0.15098591549295776,0.013971830985915493,0.38422535211267606,0.25690140845070425,0.28619718309859155,0.34816901408450707,0.24056338028169014,0.14647887323943662,0.10535211267605633,0.15661971830985916,0.2552112676056338,0.09352112676056339,0.016901408450704224
Liz-ard,0.6041131105398457,0.19203084832904885,0.21632390745501287,0.06426735218508997,0.048329048843187665,0.20179948586118251,0.16580976863753213,0.2814910025706941,0.32390745501285345,0.13881748071979436,0.11953727506426735,0.10668380462724936,0.31876606683804626,0.17866323907455012,0.043701799485861184,0.07583547557840617
lgrings,0.7004470938897168,0.3809239940387481,0.01639344262295082,0.11922503725782414,0.010730253353204173,0.6289120715350224,0.30402384500745155,0.11773472429210134,0.15797317436661698,0.3889716840536513,0.044709388971684055,0.0,0.13263785394932937,0.16393442622950818,0.06110283159463487,0.09985096870342772
Tamako03_Akuma,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
TeclaG,0.44168926772568773,0.7357613328167377,0.0703215807826424,0.10616040294459511,0.026036419992251068,0.5408756296009298,0.2313056954668733,0.44905075552111584,0.09802402169701666,0.37311119721038355,0.1557535838822162,0.01588531576908175,0.29949631925610226,0.14413018209996126,0.031383184812088336,0.037582332429290974
PseudoBlake,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143
Alter_irl,0.4213917525773196,0.7353092783505155,0.12474226804123713,0.09536082474226804,0.007216494845360825,0.5528350515463918,0.1481958762886598,0.16881443298969073,0.23582474226804123,0.32216494845360827,0.09020618556701031,0.05025773195876289,0.21262886597938144,0.23711340206185566,0.20747422680412372,0.0
AbnerFerreira,0.7741935483870968,0.4064516129032258,0.0,0.0,0.0,0.7741935483870968,0.0,0.22580645161290322,0.0,0.22580645161290322,0.0,0.0,0.0,0.22580645161290322,0.0,0.0
Pantoura,0.7186761229314421,0.1702127659574468,0.13002364066193856,0.04728132387706856,0.03593380614657211,0.29314420803782504,0.2127659574468085,0.4799054373522459,0.24822695035460993,0.2765957446808511,0.02127659574468085,0.18439716312056736,0.06619385342789598,0.06382978723404255,0.0,0.0
hellffer,0.6812339331619537,0.19897172236503857,0.17532133676092546,0.09768637532133675,0.0,0.35989717223650386,0.2390745501285347,0.506426735218509,0.3264781491002571,0.20822622107969152,0.06426735218508997,0.02313624678663239,0.31362467866323906,0.02570694087403599,0.13367609254498714,0.0
