id,nome,generos,source
2688,Akai Koudan Zillion (Zillion),"Action, Adventure, Sci-Fi",Mixed media
2225,Alps no Shoujo Heidi (Heidi: Girl of the Alps),Drama,Book
32311,Beautiful World,"Drama, Sci-Fi",Original
2800,Candy Candy,"Drama, Romance",Manga
723,Candy Candy (Movie),"Drama, Romance",Unknown
5869,Chou no Sainan (The Unlucky Butterfly),Action,Original
1780,Choukou Tenshi Escalayer (Beat Angel Escalayer),"Sci-Fi, Supernatural, Hentai",Visual novel
1676,Cosmo Warrior Zero,"Action, Adventure, Sci-Fi",Game
2722,Crusher Joe (Crusher Joe: The Movie),"Action, Adventure, Sci-Fi",Manga
2696,Crusher Joe OVA (Crusher Joe: The OVAs),"Action, Adventure, Sci-Fi",Light novel
1352,Cyber City Oedo 808 (Cyber City),"Action, Adventure, Sci-Fi",Original
1251,Fushigi no Umi no Nadia (Nadia: The Secret of Blue Water),"Adventure, Comedy, Romance, Sci-Fi",Original
1490,Ginga Tetsudou Monogatari (The Galaxy Railways),"Action, Adventure, Drama, Sci-Fi",Original
267,Gungrave,"Action, Drama, Sci-Fi",Game
4513,Hakujaden (Panda and the Magic Serpent),"Adventure, Fantasy, Romance",Other
1645,Herlock Saga: Nibelung no Yubiwa (Harlock Saga),"Action, Adventure, Drama, Sci-Fi",Manga
5631,Kaumori (The Bat),Drama,Original
5875,Kobutori (1929) (The Stolen Lump),Comedy,Other
6993,Koneko no Rakugaki,Comedy,Original
6994,Koneko no Studio (Kitty's Studio),Comedy,Original
2346,Koroshiya 1 The Animation: Episode 0 (Ichi The Killer: Episode 0),"Action, Avant Garde, Drama, Horror, Suspense",Manga
434,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,"Action, Adventure, Fantasy",Original
14247,Lunn wa Kaze no Naka (Lunn Flies into the Wind),"Drama, Romance",Manga
1495,Maetel Legend,"Drama, Sci-Fi",Unknown
17719,Mahoutsukai Sally (Movie),Comedy,Manga
2016,Ningyo no Mori (Mermaid Forest),"Drama, Fantasy, Horror, Mystery",Manga
785,Otaku no Video,"Comedy, Drama, Sci-Fi",Other
1832,Project Zeorymer (Hades Project Zeorymer),"Drama, Sci-Fi",Manga
4481,Saiyuuki (Alakazam the Great),Adventure,Novel
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,"Action, Drama, Sci-Fi",Original
3882,Seijuuki Cyguard (Cybernetics Guardian),"Sci-Fi, Supernatural",Original
1357,Shin Hokuto no Ken (New Fist of the North Star),"Action, Drama, Sci-Fi",Light novel
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,"Action, Adventure, Drama, Sci-Fi",Manga
1263,Suika (Wet Summer Days),"Drama, Fantasy, Hentai",Visual novel
620,Takahashi Rumiko Gekijou Ningyo no Mori (Mermaid Forest),"Drama, Fantasy, Horror, Mystery",Manga
1148,Teito Monogatari (Doomed Megalopolis),"Horror, Supernatural",Novel
567,The Big O,"Mystery, Sci-Fi",Original
1000,Uchuu Kaizoku Captain Herlock (Space Pirate Captain Harlock),"Action, Adventure, Drama, Sci-Fi",Manga
2470,Uchuu Kaizoku Captain Herlock: Arcadia-gou no Nazo,"Action, Adventure, Drama, Sci-Fi",Manga
1377,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,"Drama, Sci-Fi",Unknown
1650,Uchuu Senkan Yamato (Star Blazers: The Quest for Iscandar),"Action, Adventure, Award Winning, Drama, Sci-Fi",Original
1651,Uchuu Senkan Yamato 2 (Star Blazers: The Comet Empire),"Action, Adventure, Drama, Sci-Fi",Original
4484,"Umi no Yami, Tsuki no Kage","Drama, Horror, Romance",Manga
2202,Waga Seishun no Arcadia (Captain Harlock: Arcadia of my Youth),"Action, Adventure, Drama, Sci-Fi",Manga
2018,Warau Hyouteki (Laughing Target),"Horror, Mystery",Manga
7810,Yami wo Mitsumeru Hane (A Feather Stare at the Dark),Avant Garde,Original
1358,Hokuto no Ken Movie (Fist of the North Star: The Movie),"Action, Drama, Sci-Fi",Manga
29223,Aldnoah.Zero Extra Archives,Sci-Fi,Original
6875,Iron Man,"Action, Drama",Other
1952,Vampire Hunter (Night Warriors: Darkstalkers' Revenge),"Action, Adventure, Drama, Fantasy",Game
6919,X-Men,"Action, Drama",Other
329,Planetes,"Award Winning, Drama, Romance, Sci-Fi",Manga
32947,Battery,"Drama, Sports",Novel
32083,Luck & Logic,"Action, Fantasy",Card game
36318,Quanzhi Fashi II (Full-Time Magister 2nd Season),"Action, Fantasy",Web novel
3974,Tetsuwan Birdy Decode (Birdy the Mighty: Decode),"Action, Comedy, Sci-Fi",Manga
6380,Tetsuwan Birdy Decode: The Cipher (Birdy the Mighty: Decode OVA),"Action, Comedy, Sci-Fi",Manga
5074,Tetsuwan Birdy Decode:02 (Birdy the Mighty: Decode 02),"Action, Comedy, Sci-Fi",Manga
18497,Yozakura Quartet: Hana no Uta,"Action, Comedy, Fantasy",Manga
8487,Onigamiden (Legend of the Millennium Dragon),"Action, Award Winning, Supernatural",Original
54850,Oooku (Ōoku: The Inner Chambers),Drama,Manga
36439,Sword Art Online Movie: Ordinal Scale - Sword Art Offline,Comedy,Light novel
45055,Taishou Otome Otogibanashi (Taisho Otome Fairy Tale),"Comedy, Drama, Romance",Manga
3711,After... The Animation,Hentai,Visual novel
1791,Ai Doll (Love Doll),"Drama, Hentai",Visual novel
10697,Asa kara Zusshiri Milk Pot (Thick and Creamy Milk Pot),Hentai,Visual novel
52293,New Panty & Stocking with Garterbelt,"Action, Comedy, Fantasy, Ecchi",Original
58725,Ninja to Koroshiya no Futarigurashi,Comedy,Manga
413,Hametsu no Mars (Mars of Destruction),"Action, Horror, Sci-Fi",Visual novel
21809,Kenzen Robo Daimidaler (Daimidaler: Prince vs. Penguin Empire),"Comedy, Sci-Fi, Ecchi",Manga
21033,Seikoku no Dragonar (Dragonar Academy),"Comedy, Fantasy, Romance, Ecchi",Light novel
1773,Hokuto no Ken: Raoh Gaiden Junai-hen,"Action, Adventure",Manga
8619,Ladies versus Butlers! Tokuten Disc Music Clip,Ecchi,Light novel
10845,Manyuu Hikenchou Specials,"Action, Ecchi",Manga
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,"Action, Adventure, Comedy, Fantasy",Game
11859,Queen's Blade: Rebellion,"Action, Adventure, Fantasy, Ecchi",Other
10611,R-15,"Comedy, Romance, Ecchi",Light novel
935,Witchblade,"Action, Drama, Sci-Fi",Other
18177,Yowamushi Pedal: Special Ride,Sports,Manga
33184,Battle Girl High School,"Action, Sci-Fi",Game
34257,Cinderella Girls Gekijou (THE IDOLM@STER CINDERELLA GIRLS Theater),Comedy,4-koma manga
35114,Clione no Akari (Lights of the Clione),Drama,Novel
37188,Fumikiri Jikan (Crossing Time),Slice of Life,Manga
34204,Hibike! Euphonium 2 Specials (Sound! Euphonium 2 Specials),Comedy,Original
34125,High School Fleet OVA,Action,Original
34392,One Room,Slice of Life,Original
34733,One Room Special,Slice of Life,Original
36431,One Room: Second Season,Slice of Life,Original
17875,Papa no Iukoto wo Kikinasai! OVA,"Comedy, Romance",Light novel
10933,R-15: R15 Shounen Hyouryuuki,"Adventure, Comedy, Romance, Ecchi",Unknown
36539,Tsuki ga Kirei Special,"Comedy, Romance",Original
35673,Yama no Susume: Omoide Present,"Adventure, Slice of Life",Manga
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"Comedy, Romance, Ecchi",Manga
23831,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,Comedy,Other
1869,Nana Recaps,"Comedy, Drama, Romance",Manga
1301,Ginga Tetsudou 999 (Movie) (Galaxy Express 999),"Adventure, Drama, Fantasy, Sci-Fi",Manga
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,"Adventure, Drama, Sci-Fi",Manga
15911,Yuyushiki,Comedy,4-koma manga
221,Mezzo Forte,"Action, Comedy, Sci-Fi, Hentai",Original
34795,Tamashii Insert,Hentai,Manga
5784,Ai no Kusabi (2012),"Boys Love, Drama, Sci-Fi, Erotica",Light novel
2324,Angel Blade,"Action, Hentai",Original
2325,Angel Blade Punish!,"Adventure, Sci-Fi, Hentai",Original
39068,Ano Danchi no Tsuma-tachi wa... The Animation,Hentai,Web manga
6402,Bakunyuu Maid Kari,Hentai,Original
10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,Hentai,Visual novel
5347,Bible Black: Imari Ryoujoku Genba,Hentai,Visual novel
13223,Bible Black: New Testament Recap,Hentai,Visual novel
2412,Cambrian,Hentai,Manga
15845,Chikan no Licence,Hentai,Visual novel
37699,Daisuki na Mama,Hentai,Web manga
9545,Elf Hime Nina,"Fantasy, Hentai",Visual novel
32872,Energy Kyouka!!,Hentai,Manga
9434,Fighting of Ecstasy,Hentai,Game
3062,Futago no Haha Seihonnou (Menage a Twins),Hentai,Visual novel
39042,Gaki ni Modotte Yarinaoshi!!!,Hentai,Web manga
30658,Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,Hentai,Visual novel
8293,Gakuen Saimin Reido,Hentai,Visual novel
29261,Genkaku Cool na Sensei ga Aheboteochi!,Hentai,Light novel
2955,Hana no Joshi Announcer: Newscaster Etsuko (Foxy Nudes),Hentai,Original
5651,Helter Skelter: Hakudaku no Mura,Hentai,Visual novel
9322,HHH Triple Ecchi,Hentai,Manga
43466,Himawari wa Yoru ni Saku,Hentai,Manga
5686,Himekishi Angelica (Princess Knight Angelica),"Fantasy, Hentai",Visual novel
29807,Honoo no Haramase Paidol My★Star Gakuen Z The Animation,Hentai,Visual novel
28517,Ikenai Koto The Animation (Ranchy Road to Redemption),Hentai,Manga
2858,Ikusa Otome Valkyrie (Ride of the Valkyrie),Hentai,Visual novel
32982,Imakara Atashi......,Hentai,Manga
3048,In no Houteishiki (Immorality),Hentai,Manga
24849,Injutsu no Yakata The Animation (The Residence of Erotic Art),Hentai,Manga
10570,Inshitsu Otaku ni Ikareru Kanojo,Hentai,Visual novel
4730,Inyoku Tokkyuu Zetsurinou (Hentai Express),Hentai,Original
9904,Inyouchuu Etsu,"Supernatural, Hentai",Visual novel
31424,Inyouchuu Etsu Special,"Horror, Supernatural, Hentai",Visual novel
4057,Inyouchuu Shoku: Ryoushokutou Taimaroku,"Fantasy, Hentai",Visual novel
9287,Inyouchuu Shoku: Ryoushokutou Taimaroku - Kanzenban,"Horror, Supernatural, Hentai",Visual novel
3747,Inyouchuu The Animation,"Supernatural, Hentai",Visual novel
2883,Iyashite Agerun Saiyuuki (Karma Saiyuki),"Comedy, Hentai",Manga
27603,Jutaijima,Hentai,Visual novel
36755,Juvenile Pornography The Animation (Milf Park),Hentai,Manga
19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,Hentai,Visual novel
6465,Kangoku Senkan,Hentai,Visual novel
2395,Kangoku: Injoku no Jikkentou (No Way Out),Hentai,Visual novel
9467,Kanojo ga Mimai ni Konai Wake,"Drama, Hentai",Visual novel
2868,Kazama Mana (Night Shift Nurses: Mana Kazama),Hentai,Visual novel
21349,Kichiku: Haha Shimai Choukyou Nikki,Hentai,Original
20801,Koakuma Kanojo The Animation,"Supernatural, Hentai",Manga
14543,Koutetsu no Majo Annerose,"Action, Supernatural, Hentai",Visual novel
11185,Kowaku no Toki,Hentai,Visual novel
31995,Kowaremono The Animation,Hentai,Manga
32267,Kowaremono: Risa The Animation,Hentai,Manga
9939,Kunoichi Sakuya,Hentai,Visual novel
23101,Kuraibito (With the Date),Hentai,Visual novel
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku (Dark Love),Hentai,Visual novel
30242,Kuro no Kyoushitsu,Hentai,Visual novel
36052,Kyonyuu Daikazoku Saimin,Hentai,Visual novel
32063,Kyonyuu Hitozuma Onna Kyoushi Saimin,Hentai,Visual novel
22543,Kyonyuu Kazoku Saimin,Hentai,Visual novel
34361,Kyonyuu Reijou MC Gakuen,Hentai,Visual novel
24911,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,Hentai,Visual novel
11969,Love Bitch: Yasashii Onna,Hentai,Manga
29083,Lovely x Cation The Animation,Hentai,Visual novel
2394,Ma ga Ochiru Yoru (The Night When Evil Falls),Hentai,Light novel
24851,Madonna: Kanjuku Body Collection,Hentai,Visual novel
10770,Mahou Shoujo Elena (Magical Girl Elena),"Supernatural, Hentai",Visual novel
8653,Mahou Shoujo Isuka (Magical Girl Isuka),Hentai,Visual novel
31885,Majuu Jouka Shoujo Utea,Hentai,Manga
6590,Makai Kishi Ingrid (Hell Knight Ingrid),"Supernatural, Hentai",Visual novel
12375,Maki-chan to Now.,Hentai,Visual novel
16187,"Marriage Blue: ""Konyakusha ga Iru no ni, Doushite Konna Otoko ni......""",Hentai,Visual novel
33165,Mashou no Nie 3,Hentai,Visual novel
6015,Megami Tantei Vinus File (Detective Goddess),Hentai,Manga
6685,Mesu Kyoushi: Injoku no Kyoushitsu,Hentai,Visual novel
19103,Mesu Saga: Persona,Hentai,Manga
5959,Mizugi Kanojo The Animation,Hentai,Manga
22039,Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!,Hentai,Manga
16091,Mouryou no Nie,"Horror, Supernatural, Hentai",Visual novel
38030,Muchi Muchi Kyousei Seichouchuu!!!,Hentai,Original
10575,Naisho no Wakana-san,Hentai,Original
41794,Natsu ga Owaru made The Animation,Hentai,Manga
11321,Nee Summer!,Hentai,Visual novel
22655,Nerawareta Megami Tenshi Angeltia: Mamotta Ningen-tachi ni Uragirarete,Hentai,Visual novel
9008,Netorare Fighter Yaricchingu! (The Lewd Boat),Hentai,Manga
14657,Netorare Zuma (Affair of Housewife Reiko),Hentai,Manga
37815,Niizuma Koyomi The Animation,Hentai,Visual novel
2446,Nikuyome: Takayanagi Ke no Hitobito,Hentai,Manga
32833,Nudist Beach ni Shuugaku Ryokou de!! The Animation,Hentai,Manga
39795,Ochi Mono RPG Seikishi Luvilias,"Fantasy, Hentai",Game
13379,Okusama wa Michael,Hentai,Original
21751,Okusama wa Moto Yariman,Hentai,Visual novel
3427,Oni-Tensei,"Horror, Supernatural, Hentai",Original
25923,Oppai Gakuen Marching Band-bu!,Hentai,Visual novel
21059,Oppai Infinity∞! The Animation,Hentai,Manga
8039,Oppai no Ouja 48 (King of Breasts),Hentai,Visual novel
9638,Ore wa Kanojo wo Shinjiteru!,Hentai,Visual novel
23247,Oshaburi Announcer,Hentai,Visual novel
24271,Paizuri Cheerleader vs. Sakunyuu Ouendan!,Hentai,Visual novel
12997,Please ♥♥♥♥ Me!,Hentai,Visual novel
8987,Princess Knight☆Catue,"Fantasy, Hentai",Visual novel
10458,Ran→Sem: Hakudaku Delmo Tsuma no Miira Tori,Hentai,Visual novel
9006,Rei Zero,Hentai,Visual novel
23665,Renai Fuyou Gakuha The Animation,Hentai,Manga
3941,Rensa Byoutou,Hentai,Visual novel
3918,Resort Boin,Hentai,Visual novel
18525,Rin x Sen + Ran → Sem: Cross Mix,Hentai,Visual novel
7969,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,Hentai,Visual novel
10546,Rinkan Club,Hentai,Visual novel
2370,Ryoujoku no Rensa (Chains of Lust),Hentai,Visual novel
34491,Sagurare Otome The Animation,Hentai,Manga
23475,Saimin Jutsu Zero Special,Hentai,Visual novel
13937,Saishuu Chikan Densha Next,Hentai,Visual novel
26059,Samurai Hormone The Animation (Sex Code of the Samurai),Hentai,Visual novel
28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Hentai,Visual novel
16472,Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,Visual novel
29085,Sei Yariman Sisters Pakopako Nikki The Animation,Hentai,Visual novel
8292,Seitokaichou Hikaru,Hentai,Visual novel
3970,Sentakuya Shin-chan (Dirty Laundry),Hentai,Visual novel
3402,Sexy Sailor Soldiers,"Action, Comedy, Hentai",Manga
28859,Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,Hentai,Visual novel
23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,Visual novel
2956,Shin-ban Megami Tantei Vinus File (The Venus Files),Hentai,Manga
27413,Shinkyoku no Grimoire The Animation,"Fantasy, Hentai",Manga
33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,"Fantasy, Hentai",Manga
4127,Shion (Sion),"Action, Fantasy, Hentai",Visual novel
10256,Shion Special,Hentai,Visual novel
10101,Shoujo Senki Brain Jacker,"Supernatural, Hentai",Visual novel
9328,Shoujo Senki Soul Eater,Hentai,Visual novel
11349,Soredemo Tsuma wo Aishiteru,Hentai,Visual novel
2410,Soreyuke Marin-chan,"Sci-Fi, Hentai",Manga
6891,Soukan Yuugi 2 (Sexual Pursuit 2),Hentai,Visual novel
24377,Spocon!,Hentai,Visual novel
12373,Star☆Jewel,"Girls Love, Hentai",Original
22069,Swing Out Sisters (2014),Hentai,Manga
3479,Taimanin Asagi,"Supernatural, Hentai",Visual novel
31652,Taimanin Asagi 2,"Supernatural, Hentai",Visual novel
8837,Taimanin Asagi Special,"Action, Supernatural, Hentai",Visual novel
18693,Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,Hentai,Visual novel
3998,Tokumu Sousakan Rei & Fuko (Rei and Fuko),"Horror, Supernatural, Hentai",Visual novel
15537,Tsugou no Yoi Sexfriend?,Hentai,Visual novel
38760,Tsuma Netori: Ikumi to Shizuka (Wife Stealing: Ikumi and Shizuka),Hentai,Visual novel
4763,Tsuma Shibori (Beautiful Sisters),Hentai,Visual novel
4607,Tsuma to Mama to Boin (Cantaloupe Collector),Hentai,Visual novel
827,Uba (Milk Money),Hentai,Original
15539,Unsweet: Netorare Ochita Onna-tachi,Hentai,Manga
30702,Victorian Maid Maria no Houshi,Hentai,Original
1787,Viper GTS,Hentai,Visual novel
31189,Watashi ga Toriko ni Natte Yaru,Hentai,Manga
33089,Kemono Friends,"Adventure, Award Winning, Comedy, Fantasy",Game
13047,Anime Koukyoushi: Jungle Taitei,Adventure,Manga
2211,Jumping,Adventure,Original
3475,Muramasa,Horror,Original
8234,Muumin,"Adventure, Fantasy, Slice of Life",Book
1982,Osu (Male),Slice of Life,Original
3474,Push,Comedy,Original
12067,Rurouni Kenshin Special (Samurai X Special),"Action, Romance",Manga
1989,Shizuku (The Drop),Comedy,Original
3473,Souseiki (The Genesis),Comedy,Unknown
1588,Mamoru-kun ni Megami no Shukufuku wo! (Venus to Mamoru!),"Comedy, Romance",Light novel
26123,Seitokai Yakuindomo* OVA,Comedy,4-koma manga
10739,Panty & Stocking in Sanitarybox,"Action, Avant Garde, Comedy, Supernatural, Ecchi",Original
32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.","Comedy, Drama",Game
30218,The iDOLM@STER Cinderella Girls: Special Program,Comedy,Game
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,"Action, Comedy, Sci-Fi",Manga
88,Kidou Senshi Gundam F91 (Mobile Suit Gundam F91),"Drama, Sci-Fi",Original
89,Kidou Senshi Victory Gundam (Mobile Suit Victory Gundam),"Drama, Sci-Fi",Original
24967,Ane Kyun!: Joshi ga Ie ni Kita! (Sinful Sis),Hentai,Manga
4491,Choisuji,Hentai,Manga
31118,Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation,"Supernatural, Hentai",Visual novel
8654,I☆Can,Hentai,Visual novel
10668,Imouto Paradise!,Hentai,Visual novel
19051,Imouto Paradise! 2,Hentai,Visual novel
23423,Mujaki no Rakuen (Paradise of Innocence),"Comedy, Romance, Ecchi",Manga
29511,Ongaku Shoujo (Music Girl),Slice of Life,Original
16051,Ro-Kyu-Bu! SS,"Comedy, Sports, Ecchi",Light novel
37407,Penguin Highway,"Fantasy, Mystery, Sci-Fi",Novel
33814,Ao Oni The Animation (Aooni The Blue Monster),"Comedy, Horror",Game
35182,Binan Koukou Chikyuu Bouei-bu Love! Love! Love!,"Comedy, Fantasy",Original
32613,Elsword: El-ui Yeoin,"Action, Fantasy",Game
59277,"Kanojo, Okarishimasu 4th Season (Rent-a-Girlfriend Season 4)","Comedy, Romance",Manga
57099,Na Nare Hana Nare (Narenare -Cheer for You!-),Drama,Original
50710,Urusei Yatsura (2022) (Urusei Yatsura),"Comedy, Romance, Sci-Fi",Manga
54829,Urusei Yatsura (2022) 2nd Season,"Comedy, Romance, Sci-Fi",Manga
35427,Animegataris (Anime-Gataris),Comedy,Original
375,Bannou Bunka Neko-Musume (1998),"Adventure, Comedy, Sci-Fi",Manga
5973,Fight Ippatsu! Juuden-chan!! (Charger Girl Ju-den Chan),"Comedy, Sci-Fi, Ecchi",Manga
34427,Frame Arms Girl,Sci-Fi,Other
1082,Hikari to Mizu no Daphne (Daphne in the Brilliant Blue),"Comedy, Drama, Mystery, Sci-Fi, Ecchi",Original
36945,Himote House (HIMOTE HOUSE: A share house of super psychic girls),Comedy,Original
10338,Honto ni Atta! Reibai Sensei,"Comedy, Supernatural",Manga
432,Iria: Zeiram The Animation,"Action, Adventure, Sci-Fi",Original
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,"Action, Adventure, Comedy, Drama",Original
635,Juubee-chan: Lovely Gantai no Himitsu,"Action, Adventure, Comedy, Drama",Original
33011,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku (KAIJU GIRLS),"Comedy, Fantasy",Original
36196,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,"Comedy, Fantasy",Original
3616,Kamen no Maid Guy,"Action, Comedy, Ecchi",Manga
3464,Kemeko Deluxe!,"Action, Comedy, Romance, Sci-Fi, Ecchi",Manga
20039,Kill Me Baby: Butsuzou Kegatte Nise Halloween,Comedy,4-koma manga
3641,Naisho no Tsubomi,Romance,Manga
229,Ninin ga Shinobuden (Ninja Nonsense),Comedy,Manga
31143,Onsen Yousei Hakone-chan (Hakone-chan),"Comedy, Supernatural",Web manga
4719,Queen's Blade: Rurou no Senshi (Queen's Blade: The Exiled Virgin),"Action, Adventure, Fantasy, Ecchi",Other
8456,Queen's Blade: Utsukushiki Toushi-tachi,"Action, Adventure, Fantasy, Ecchi",Other
941,Renkin San-kyuu Magical? Pokaan,"Comedy, Ecchi",Original
4618,RideBack (Ride Back),"Drama, Sci-Fi",Manga
31598,Luger Code 1951,"Action, Fantasy",Manga
28155,Yoru no Yatterman (Yatterman Night),"Action, Adventure, Comedy, Drama",Original
39487,Lupin the IIIrd: Mine Fujiko no Uso,"Action, Adventure, Drama",Manga
53040,"Kanojo mo Kanojo Season 2 (Girlfriend, Girlfriend Season 2)","Comedy, Romance",Manga
52092,My Home Hero,"Drama, Suspense",Manga
57969,Nukitashi the Animation,"Comedy, Erotica",Visual novel
33733,Inazuma Eleven: Ares no Tenbin (Inazuma Eleven: Ares),Sports,Game
37814,Inazuma Eleven: Reloaded - Soccer no Henkaku,Sports,Game
1215,Kidou Senshi Gundam SEED C.E. 73: Stargazer,Sci-Fi,Original
1241,Kidou Senshi Gundam SEED Destiny Final Plus: Erabareta Mirai,"Drama, Sci-Fi",Original
864,Kidou Senshi Gundam SEED MSV Astray,Sci-Fi,Original
2298,Kidou Senshi Gundam SEED: Hoshi no Hazama de,"Drama, Sci-Fi",Original
10302,Pokemon Diamond & Pearl Specials,"Action, Comedy, Fantasy",Game
19099,Pokemon: Mewtwo - Kakusei e no Prologue,"Adventure, Fantasy",Game
33023,Touken Ranbu: Hanamaru (Touken Ranbu - Hanamaru),"Action, Comedy, Fantasy",Game
32153,Mahou Shoujo Madoka★Magica: Concept Movie,"Drama, Suspense",Original
6690,"Anata dake Konbanwa (Tonight, Only Just For You)",Hentai,Original
50348,Peter Grill to Kenja no Jikan: Super Extra,"Comedy, Fantasy, Erotica",Manga
40849,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,"Action, Adventure, Comedy, Fantasy",Light novel
44069,Xian Wang de Richang Shenghuo 2,"Adventure, Comedy, Fantasy",Web novel
50404,Xian Wang de Richang Shenghuo 3,"Adventure, Comedy, Fantasy",Web novel
36720,Youkoso! Sukebe Elf no Mori e,"Fantasy, Hentai",Visual novel
10048,Fuyu no Semi Special,"Action, Boys Love, Drama, Erotica",Manga
34604,UQ Holder! Mahou Sensei Negima! 2 OVA,"Action, Fantasy, Sci-Fi",Manga
57362,Hoshifuru Oukoku no Nina (Nina the Starry Bride),"Fantasy, Romance",Manga
56980,Karasu wa Aruji wo Erabanai,"Drama, Fantasy",Novel
53223,Kingdom 5th Season (Kingdom: Season 5),Action,Manga
60572,Kun Tun Tianxia Zhi Zhang Men Guilai,"Action, Fantasy",Manga
51458,Lv1 Maou to One Room Yuusha (Level 1 Demon Lord and One Room Hero),"Comedy, Fantasy",Web manga
52611,Okashi na Tensei (Sweet Reincarnation),Fantasy,Light novel
33771,Cheating Craft,"Action, Comedy",Novel
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy, Ecchi",Original
5351,Kidou Senshi Gundam 00: Tenshi-tachi no Kiseki,Sci-Fi,Original
40359,Ikebukuro West Gate Park,"Drama, Mystery",Novel
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,"Comedy, Girls Love, Ecchi",Manga
30705,Makura no Danshi (makuranodanshi),Slice of Life,Original
31853,Biohazard: Vendetta (Resident Evil: Vendetta),"Action, Horror, Sci-Fi",Game
54301,Overtake!,Drama,Original
50613,Rurouni Kenshin: Meiji Kenkaku Romantan (2023) (Rurouni Kenshin),Action,Manga
57554,Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran,Action,Manga
58445,"Sayounara Ryuusei, Konnichiwa Jinsei (Good Bye, Dragon Life)","Action, Adventure, Fantasy",Light novel
28981,Ame-iro Cocoa (Rainy Cocoa),Slice of Life,Web manga
16690,My Life,Drama,Original
29163,Sore ga Seiyuu! (Seiyu's Life!),Comedy,Web manga
21781,Tsubasa to Hotaru,Romance,Manga
12035,Dwaeji-ui Wang,"Drama, Suspense",Unknown
1468,Baoh Raihousha (Baoh the Visitor),"Action, Sci-Fi",Manga
35202,Hand Shakers: Go ago Go,Action,Original
17843,Inferno Cop: Fact Files,"Action, Comedy",Original
32997,Lo Re: Pako Sukusuku Mizuki-chan The Animation,Hentai,Manga
33281,Mori no Andou,Comedy,Original
33138,Nama Lo Re: Namakemono The Animation,Hentai,Manga
10108,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Comedy,Light novel
22119,PeroPero☆Teacher,Hentai,Original
31540,Sekkou Boys (Sekko Boys),Comedy,Original
21495,Shounen Sunday CM: Denpa Kyoushi,Comedy,Manga
33004,Tanaka-kun wa Kyou mo Kedaruge (Tanaka is Listless Today Too),Comedy,Manga
2724,Daicon Opening Animations,"Adventure, Sci-Fi",Other
17705,DD Hokuto no Ken (2013) (DD Fist of the North Star),Comedy,Manga
31018,DD Hokuto no Ken 2 Ichigo Aji+,Comedy,Manga
2950,Doubutsu no Mori (Animal Crossing: The Movie),Slice of Life,Game
2782,Fire Emblem,"Action, Adventure, Fantasy",Game
2067,Gekiganger 3: The Movie (Gekiganger 3),"Comedy, Sci-Fi",Original
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,"Action, Adventure, Romance",Manga
4312,Hokuto no Ken: Toki-den,Action,Manga
3027,Hokuto no Ken: Yuria-den,"Action, Adventure, Drama",Manga
1335,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi,"Comedy, Sci-Fi",Manga
3485,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,Comedy,Manga
