id,nome,score,generos,tipo
117331,Dororo to Hyakkimaru Den (The Legend of Dororo and Hyakkimaru),7.32,"Action, Supernatural",Manga
120410,Otona ni Nattemo (Even Though We're Adults),7.32,"Drama, Girls Love",Manga
122016,Madou no Keifu (Truth Weavers),7.32,Fantasy,Manga
125256,Ochikazuki ni Naritai Miyazen-san,7.32,"Comedy, Romance",Manga
126371,"Ima, Koi wo Shiteimasu. (Ima Koi: Now I'm in Love)",7.32,Romance,Manga
128148,Mahoutsukai no Yome Shihen.108: Majutsushi no Ao,7.32,Fantasy,Manga
128271,Ore no Imouto ga Konnani Kawaii Wake ga Nai: Ayase If,7.32,"Comedy, Romance",Manga
128534,"Kanojo, Hitomishirimasu (Rent-A-(Really Shy!)-Girlfriend)",7.32,"Comedy, Romance",Manga
130277,Natsume Arata no Kekkon (Arata Natsume Getting Married),7.32,"Award Winning, Mystery, Suspense",Manga
131460,Aimai na Wolf (Kind of a Wolf),7.32,"Boys Love, Supernatural",Manga
134076,Daddy Darling (Don't Call Me Daddy),7.32,"Boys Love, Drama, Slice of Life",Manga
90322,Nisemonogatari Short Stories,7.32,"Comedy, Romance, Supernatural",Light Novel
93595,Eyeshield 21,7.32,Sports,Manga
93748,Sekai no Owari no Hajimari ni,7.32,"Drama, Horror",Manga
94413,Smile Brush,7.32,"Comedy, Slice of Life",Manhwa
94576,Subtle Disaster,7.32,Drama,Manhwa
95464,Majo to Neko no Hanashi (The Story of Witches and Cats),7.32,Fantasy,Manga
95965,Mikako-san,7.32,"Romance, Slice of Life",Manga
102601,Yakumo-san wa Ezuke ga Shitai. (Beauty and the Feast),7.32,"Gourmet, Romance",Manga
104169,Dementia 21,7.32,"Avant Garde, Horror",Manga
104863,Kimi ga Shinu Natsu ni (In the summer when you die),7.32,"Drama, Mystery, Supernatural",Manga
105753,"Owari Nochi, Asanagi-kurashi.",7.32,"Fantasy, Gourmet, Slice of Life",Manga
107427,Asayake wa Koganeiro: The Idolm@ster,7.32,Slice of Life,Manga
19167,"Kiben Gakuha, Yotsuya-senpai no Kaidan.",7.32,"Drama, Horror, Mystery",Manga
19931,Love Share,7.32,Romance,Manga
20683,OZ,7.32,"Action, Romance, Sci-Fi, Ecchi",Manga
22569,Pocket Monsters: Ruby-Sapphire-hen,7.32,"Adventure, Comedy",Manga
23854,Hatsukoi Hakusho,7.32,"Drama, Romance",Manga
24689,Hana ni Kedamono,7.32,Romance,Manga
24839,Sonogo no Crows (Crows: The Aftermath),7.32,Action,Manga
24859,Usotsuki Lily 0,7.32,None,Manga
25057,Game Over,7.32,Romance,Manga
25970,Tokyo Lastochika,7.32,"Drama, Romance, Slice of Life",Manga
27989,Maga-Tsuki,7.32,"Comedy, Romance, Supernatural, Ecchi",Manga
30931,Yuuyake Rocket Pencil,7.32,"Romance, Slice of Life",Manga
31657,Miss Princess!,7.32,Romance,Manga
32383,Mahoutsukai to Koi no Biyaku,7.32,"Drama, Fantasy, Romance",One-shot
32799,Kidou Senshi Crossbone Gundam: Ghost,7.32,Action,Manga
33275,Nekomori-kun no Himitsu no Tobira,7.32,Romance,One-shot
41033,Koketsu Dining,7.32,"Boys Love, Fantasy, Slice of Life",Manga
45773,Shuumatsu no Laughter (Laughter at the World's End),7.32,"Action, Drama, Supernatural",Manga
48035,Wagatsuma-san wa Ore no Yome (My Wife Is Wagatsuma-san),7.32,"Comedy, Romance",Manga
48441,Super Danganronpa 2: Chou Koukou-kyuu no Kouun to Kibou to Zetsubou,7.32,Mystery,Manga
49809,HajiOtsu.,7.32,"Comedy, Romance, Slice of Life",Manga
51069,Uso Kano,7.32,Romance,Manga
165785,No Office Romance!,7.32,Romance,Manhwa
171348,Behind Her Highness's Smile,7.32,"Drama, Fantasy, Romance",Manhwa
174159,Eiyuu Kikan (Hero Organization),7.32,"Action, Sci-Fi",Manga
140671,Kamisama ga Machigaeru (God Bless the Mistaken),7.32,"Sci-Fi, Slice of Life",Manga
145955,Meiou-sama ga Tooru no desu yo! @comic,7.32,Fantasy,Manga
146324,Doushitara Osananajimi no Kanojo ni Naremasu ka!?,7.32,Girls Love,Manga
147191,Villain to Kill,7.32,Action,Manhwa
147376,Long After the Ending,7.32,Romance,Manhwa
147744,The Villainess Is Retiring,7.32,"Fantasy, Romance",Manhwa
148705,I'm All Out of Health!,7.32,"Fantasy, Romance",Manhwa
149007,Please Marry Me Again!,7.32,"Fantasy, Romance",Manhwa
149579,Cassmire: The Loyal Sword,7.32,Fantasy,Manhwa
150203,My Daughter Is the Final Boss,7.32,"Action, Fantasy",Manhwa
155873,Hanbun Ageru (I'll Give You Half of Me),7.32,Boys Love,Manga
161352,A Superstar From Birth,7.32,Drama,Manhwa
161937,Nikaidou Jigoku Golf,7.32,Sports,Manga
396,Kingdom Hearts,7.32,"Adventure, Fantasy",Manga
482,Platinum Garden,7.32,"Comedy, Drama, Romance, Supernatural",Manga
539,Suppli,7.32,"Romance, Slice of Life",Manga
730,Open Sesame,7.32,"Comedy, Romance",Manga
866,IO,7.32,"Drama, Mystery, Romance, Supernatural, Ecchi",Manga
1834,Kekkon Shiyou yo (Let's Get Married!),7.32,"Comedy, Drama, Romance",Manga
1911,Gakkou no Ojikan,7.32,"Comedy, Romance",Manga
2558,Itadakimasu,7.32,"Comedy, Romance, Ecchi",Manga
2686,Ai wo Utau yori Ore ni Oborero! (Ai Ore! Love Me!),7.32,"Comedy, Drama",Manga
3778,Mei-chan no Shitsuji,7.32,"Comedy, Drama, Romance",Manga
3843,Kanon: Honto no Omoi wa Egao no Mukougawa ni,7.32,Romance,Manga
4215,Otogi Matsuri (Otogi Matsuri: Dark Offering),7.32,"Action, Supernatural, Ecchi",Manga
4250,Megane Ouji (Four-Eyed Prince),7.32,"Comedy, Romance",Manga
4795,Rurouni Kenshin: Meiji Kenkaku Romantan - Maki no Ichi,7.32,"Action, Drama",Light Novel
4895,Do You Want to Try?,7.32,"Comedy, Drama, Romance",Manhwa
5352,Naked,7.32,None,Manga
5745,Love Luck,7.32,"Comedy, Romance",Manga
5943,Hanshin,7.32,Drama,Manga
7219,Strange Orange,7.32,Romance,Manga
7857,Pokémon DP: Pocket Monsters Diamond Pearl Monogatari,7.32,"Action, Adventure",Manga
9422,Kabushikigaisha Love Cotton,7.32,Comedy,Manga
9615,Sarasah,7.32,"Comedy, Drama, Romance",Manhwa
10707,Suki nan desu,7.32,None,One-shot
10776,Teppen!,7.32,None,Manga
10976,Seton,7.32,Adventure,Manga
11678,Kuro Bara Alice (Black Rose Alice),7.32,"Fantasy, Horror, Mystery",Manga
11877,Ayakashi Koi Emaki (Demon Love Spell),7.32,"Comedy, Romance, Supernatural",Manga
12412,"Haikei, Nanashi-sama",7.32,Romance,One-shot
12749,I ♥ HS (I Love High School),7.32,"Comedy, Drama, Romance",Manga
13565,Children's Time,7.32,Boys Love,Manga
15380,Shin Kurosagi,7.32,Drama,Manga
16148,Clover no Kuni no Alice: Bloody Twins,7.32,Fantasy,Manga
16325,Zero,7.32,"Drama, Sports",Manga
54817,Kanojo ni Naru Hi,7.32,Romance,Manga
62771,Majo to Houki to Kurobuchi Megane,7.32,"Comedy, Slice of Life",Manga
69141,Grisaia no Kajitsu: L'Oiseau bleu,7.32,"Drama, Romance",Manga
72653,Vanilla Fiction,7.32,None,Manga
78773,Henshin Ganbou!,7.32,"Comedy, Romance, Sports",One-shot
82837,Nanba MG5,7.32,"Action, Comedy, Drama",Manga
88393,Mata Ashita,7.32,Romance,Manga
56307,Ippo,7.31,"Drama, Slice of Life",Manga
65011,Magicraft Meister,7.31,"Adventure, Fantasy",Light Novel
67453,Aozora Kirai no Usotsuki Semiko,7.31,"Comedy, Romance",Manga
70465,Fujimi Lovers (Undead Lovers),7.31,"Comedy, Drama, Romance, Supernatural",Manga
71701,Umi no Cradle (The Cradle of The Sea),7.31,Adventure,Manga
71741,Ousama-tachi no Viking (Kings' Viking),7.31,"Drama, Mystery",Manga
75859,Shingeki no Kyojin: Kakuzetsu Toshi no Joou,7.31,"Action, Drama",Light Novel
80055,Blood Lad,7.31,"Action, Comedy, Supernatural",Light Novel
80223,Versailles no Bara: Episode-hen,7.31,Romance,Manga
81187,Shinobi Quartet,7.31,"Comedy, Romance",Manga
83181,Debusen,7.31,"Comedy, Mystery",Manga
84999,Kara no Kyoukai: Shuumatsu Rokuon/The Garden of Oblivion,7.31,"Fantasy, Horror, Mystery, Supernatural",Light Novel
87922,Hyakuman-jou Labyrinth,7.31,"Mystery, Sci-Fi",Manga
88071,Rookies: Yume no Tsuzuki,7.31,Sports,One-shot
18019,Countrouble,7.31,"Comedy, Romance, Supernatural",Manga
18354,Ebisu-san to Hotei-san,7.31,"Drama, Girls Love, Slice of Life",Manga
18528,Ookami Lover,7.31,"Comedy, Romance",One-shot
18736,Kaitai Shinsho Ø,7.31,"Action, Adventure, Fantasy, Romance, Supernatural",Manga
18977,Kimi ga Uso wo Tsuita (You told a lie.),7.31,"Drama, Romance, Supernatural",Manga
19185,Hyakunen Renbo,7.31,"Fantasy, Romance",Manga
19285,Tenchi Shinmei!,7.31,"Drama, Romance, Supernatural",Manga
19787,Himitsu no Recipe,7.31,Girls Love,Manga
19922,Hoshikawa Ginza Yonchoume,7.31,"Drama, Girls Love, Romance",Manga
20065,SKET Dance,7.31,"Comedy, Drama",One-shot
20806,Angel Voice,7.31,"Drama, Sports",Manga
21741,Air Koi,7.31,"Drama, Romance",Manga
22942,Strike Witches: Kimi to Tsunagaru Sora,7.31,Sci-Fi,Manga
23604,Heart no Kuni no Alice: Boushiya to Shinya no Ochakai,7.31,"Fantasy, Romance",Manga
23796,G-senjou no Maou Comic Anthology,7.31,"Drama, Romance",Manga
34167,Waratte! Sotomura-san (Smile! Sotomura-san),7.31,"Comedy, Slice of Life",Manga
35013,Again!!,7.31,"Comedy, Romance, Supernatural",Manga
35373,TiG-HuG Planet,7.31,"Comedy, Romance",Manga
35799,In The Chocolate,7.31,"Romance, Slice of Life",Manga
37115,Koi Kyokusei,7.31,"Drama, Romance",Manga
37231,Wasureyuki,7.31,Drama,One-shot
37953,Wild Wing,7.31,"Action, Fantasy, Romance",Manga
39281,Gun x Clover,7.31,"Action, Comedy, Romance, Ecchi",Manga
41405,500-nen no Itonami (His Romance of 500 Years),7.31,"Boys Love, Sci-Fi",Manga
42905,Abide in the Wind,7.31,"Action, Adventure, Drama, Fantasy, Romance",Manhwa
44257,Hinatama,7.31,"Comedy, Slice of Life",Manga
46200,Yae no Sakura,7.31,"Action, Drama",Manga
49397,Kimi ni Koishite Ii desu ka. (May I be in love with you?),7.31,Romance,Manga
49521,Marin to Yuurei,7.31,"Comedy, Romance, Supernatural",Manga
50429,"Sayonara, Hero.",7.31,Drama,Manga
50895,Shuuten Unknown,7.31,"Adventure, Fantasy",Manga
109830,"Tadaima, Okaeri dj - Oni Taiji!",7.31,"Boys Love, Slice of Life",Doujinshi
111720,Lan Chi (Blue Wing),7.31,"Drama, Mystery, Romance",Manhua
112224,Oukyuu no Trinity (Trinity of the Royal Palace),7.31,"Comedy, Fantasy, Romance",Manga
112390,Cotton Candy,7.31,Girls Love,Doujinshi
115095,Tama no Gohoubi,7.31,Romance,Manga
117473,Heroine Hajimemashita. (Heroine for Hire),7.31,"Comedy, Romance",Manga
121037,Koi ni Mudaguchi,7.31,"Comedy, Romance",Manga
124019,Sanchoume Zouhyou Monogatari,7.31,"Comedy, Slice of Life",Manga
124139,Maydare Tensei Monogatari: Kono Sekai de Ichiban Warui Majo,7.31,"Fantasy, Romance",Manga
125028,JK kara Yarinaosu Silver Plan (Silver Plan to Redo From JK),7.31,"Comedy, Drama",Manga
129019,Maji de Tsukiau 15-funmae (15 Minutes Before We Really Date),7.31,"Comedy, Romance",Manga
131339,Hei no Naka no Biyoushitsu (The Depth of the Sky),7.31,"Award Winning, Drama",Manga
90223,Shiota-sensei to Amai-chan,7.31,"Comedy, Romance",Manga
94034,"Jinrou e no Tensei, Maou no Fukukan",7.31,Fantasy,Light Novel
99661,The Sock Monster Season 1 (The Sock Monster),7.31,"Fantasy, Romance, Slice of Life",Manhwa
99758,Sword Art Online: Hollow Realization,7.31,"Action, Fantasy",Manga
109091,Madoromi Barmaid (Sleepy Barmaid),7.31,"Gourmet, Slice of Life",Manga
362,Heaven!!,7.31,"Comedy, Romance, Supernatural",Manga
561,Vampire Doll: Guilt-na-Zan,7.31,"Comedy, Horror",Manga
948,Souten no Koumori,7.31,Action,One-shot
1028,Koukaku Kidoutai 1.5: Human-Error Processer,7.31,"Action, Sci-Fi",Manga
1672,Shurayuki-hime (Lady Snowblood),7.31,"Action, Drama",Manga
1673,Jackals,7.31,Action,Manga
3113,Tsubasa wo Motsu Mono (Tsubasa: Those With Wings),7.31,"Adventure, Romance, Sci-Fi",Manga
3147,Mr. Fullswing,7.31,"Action, Comedy, Sports",Manga
3586,River's Edge,7.31,"Drama, Slice of Life",Manga
3889,Magical JxR,7.31,"Adventure, Comedy, Drama, Fantasy, Romance, Supernatural",Manhwa
4119,Hakobune Hakusho (Animal Academy),7.31,Fantasy,Manga
4770,Full House,7.31,"Comedy, Romance",Manhwa
5169,Momoiro Heaven! (Peach Heaven),7.31,"Comedy, Drama, Romance",Manga
5586,Shura no Mon,7.31,"Action, Award Winning",Manga
5901,Pheromomania Syndrome,7.31,"Comedy, Romance",Manga
7067,Skyhigh: Shinshou,7.31,"Drama, Horror, Supernatural",Manga
7526,C-blossom: Case 729,7.31,"Action, Drama, Mystery",Manga
7725,Forget About Love,7.31,"Comedy, Romance",Manhwa
9248,Bal Jak,7.31,"Action, Adventure, Comedy, Ecchi",Manhwa
9844,Mayonaka no Ariadne,7.31,"Drama, Mystery, Romance",Manga
11295,Kimi wa Boku no Toriko Nare,7.31,Action,Manga
11577,Stardust★Wink,7.31,"Comedy, Drama, Romance",Manga
13135,My Life's Tackle,7.31,"Comedy, Romance",Manhwa
13759,Barairo no Hoho no Koro,7.31,"Boys Love, Drama, Slice of Life",Manga
15718,Plastic Girl,7.31,"Comedy, Romance",Manga
16614,Ai kara Hajimaru,7.31,Romance,Manga
166399,Kyougane-ke no Hanayome (Betrothed to a Fox Demon),7.30,"Action, Fantasy, Romance",Manga
168328,The Princess Maid,7.31,"Fantasy, Romance",Manhwa
170128,Chirijiri Yuku no,7.31,"Boys Love, Comedy",Manga
170220,Uesugi-kun wa Onnanoko wo Yametai,7.31,"Comedy, Romance",Manga
171347,The Gwichon Village Mystery,7.31,Suspense,Manhwa
173775,Black Corporation: Joseon,7.31,Drama,Manhwa
180449,222-nichime no Aka (My Destiny on the 222nd Day),7.31,"Drama, Romance, Suspense",One-shot
140531,I Found Somebody to Love,7.31,Romance,Manhwa
143458,Last Karte: Houjuuigakusha Touma Kenshou no Kioku,7.31,Mystery,Manga
145777,Mochizuki-san Chi no Yankee,7.31,"Comedy, Romance",Manga
146816,Yuusha ga Shinda!: Kami no Kuni-hen,7.31,"Action, Adventure, Comedy, Fantasy, Ecchi",Manga
147205,The Villainess Lives Again,7.31,"Drama, Fantasy, Romance",Manhwa
147337,"66,666 Years: Advent of the Dark Mage",7.31,Fantasy,Manhwa
147669,Garden Club Detective Squad,7.31,"Comedy, Mystery",Manhwa
147905,Flower and the Beast,7.31,"Fantasy, Romance",Manhwa
149463,The Esper's Game,7.31,Action,Manhwa
149991,Dreamcide,7.31,"Action, Supernatural",Manhwa
153533,Inkya Gal demo Ikigaritai!,7.31,Girls Love,Manga
153783,Monogatari no Kuromaku ni Tensei shite,7.31,"Action, Adventure, Fantasy",Manga
159606,Emperor Hunt,7.31,"Action, Fantasy",Manhwa
161602,Kingin Sasameku Himitsu wa Yoru,7.31,"Boys Love, Fantasy",Manga
164123,Suki na Otoko to Wakaretai,7.31,Romance,Manga
147619,The Build Up,7.30,Sports,Manhwa
148102,Baroness Goes on Strike,7.30,"Fantasy, Romance",Manhwa
148811,Itou Junji Jisen Kessakushuu: Ibitsu,7.30,Horror,Manga
149209,Hatsukoi Kids Sitter (First Love Kids Sitter),7.30,Boys Love,Manga
149479,Meikyuu no Ou (King of the Labyrinth),7.30,"Action, Adventure, Fantasy",Manga
153777,Inishie Otaku no Koiwazurai (My Lovesick Life as a '90s Otaku),7.30,Romance,Manga
156451,The Unintentionally Ideal Adopted Daughter,7.30,"Fantasy, Romance",Manhwa
157781,Koi yori Aoku,7.30,Girls Love,One-shot
157796,Kasane to Subaru,7.30,"Comedy, Romance",Manga
159140,The Knight King Who Returned with a God,7.30,"Action, Fantasy",Manhwa
159263,Still Sick dj - Still Life,7.30,"Girls Love, Slice of Life",Doujinshi
160653,Kono Ko Shirimasen ka?,7.30,Drama,Manga
162325,Cheonhwa Archive's Young Master,7.30,"Action, Fantasy",Manhwa
162514,Torima Minshuku Yadori-teki na!,7.30,Ecchi,Manga
163273,Meiten Restaurant,7.30,"Gourmet, Supernatural",Manga
113279,JK to Sutego no Akachan (JK & the foundling),7.30,Drama,Manga
114555,Manga Reportage: Chuunen Doutei,7.30,"Comedy, Slice of Life",Manga
114725,"Motto Ganbare! Nakamura-kun!! (Go for It Again, Nakamura!)",7.30,Boys Love,Manga
114979,Isso Koe ga Nakattara,7.30,"Boys Love, Drama",Manga
117657,Blood Rain,7.30,"Action, Drama",Manhwa
120389,Amakunai Karera no Nichijou wa. (Those Not-So-Sweet Boys),7.30,Romance,Manga
124835,Mikansei demo Koi ga Ii,7.30,Romance,Manga
125760,Ame demo Hare demo (Come Rain or Shine),7.30,"Girls Love, Slice of Life",Manga
128747,Goukaku no Tame no! Yasashii Sankaku Kankei Nyuumon,7.30,"Girls Love, Slice of Life",Manga
129651,Totsuidekita Yome ga Aisouwarai Bakari shiteru,7.30,"Comedy, Romance",Manga
129685,Yakusoku no Neverland: Senyuu-tachi no Record,7.30,"Horror, Mystery, Sci-Fi",Light Novel
132335,Death Note Tanpenshuu (Death Note Short Stories),7.30,"Action, Mystery, Supernatural",Manga
133779,Newton no Tsubomi,7.30,"Drama, Romance",Manga
134335,Touhou Project Niji Sousaku Series: Ningen-tachi no Gensoukyou,7.30,"Drama, Fantasy",Manga
134679,FX Senshi Kurumi-chan (FX Fighter Kurumi-chan),7.30,None,Manga
137212,The Stairway of Time,7.30,"Drama, Romance",Manhwa
56113,Ohimesama no Himitsu (Secret of the Princess),7.30,"Comedy, Girls Love",Manga
56507,Log Horizon: Nishikaze no Ryodan,7.30,"Action, Fantasy",Manga
56681,Kingdom Soushuuhen,7.30,Action,Manga
71301,SK8R'S,7.30,None,Manga
71669,Cheonnyeon Kumiho,7.30,"Adventure, Comedy, Fantasy, Romance, Supernatural",Manhwa
76173,Doraemon Game Comic: The☆Doraemons,7.30,"Adventure, Comedy",Manga
76573,Asebi to Sora Sekai no Boukensha,7.30,"Adventure, Drama, Fantasy",Manga
80907,Watashi no Ookami-kun (That Wolf-Boy Is Mine!),7.30,"Comedy, Romance, Supernatural",Manga
86229,Choueki 339-nen (Penal Servitude 339 Years),7.30,Supernatural,Manga
86353,Saenai Heroine no Sodatekata: Girls Side,7.30,Drama,Light Novel
87714,Naruto Jinraiden: Okami no Naku Hi,7.30,"Action, Adventure, Fantasy",Light Novel
18551,Tales of the Abyss: Senketsu no Asch,7.30,"Action, Adventure, Fantasy",Manga
19984,My Boyfriend Is a Vampire,7.30,"Drama, Romance",Manhwa
20170,Working Holiday,7.30,"Comedy, Drama, Slice of Life",Manga
20437,Little Busters! EX: The 4-koma,7.30,"Comedy, Slice of Life",Manga
24557,Inochi,7.30,"Drama, Romance",Manga
31521,Deep Clear,7.30,Drama,Manga
33319,Kuroori-hime to Kawaki no Ou,7.30,"Adventure, Fantasy, Romance",One-shot
35653,Kujaku no Kyoushitsu,7.30,"Comedy, Drama, Romance",Manga
41535,Ore ga Doutei wo Sutetara Shinu Ken ni Tsuite,7.30,"Drama, Mystery, Romance, Supernatural",Manga
42129,Mahou Shoujo Lyrical Nanoha Innocent,7.30,"Action, Fantasy, Sci-Fi, Supernatural, Ecchi",Manga
42209,Girls & Panzer: Little Army,7.30,"Action, Comedy",Manga
45179,"Soshite, Hare ni Naru (And It Will Be Sunny)",7.30,"Romance, Slice of Life",Manga
45665,The Sword of Emperor,7.30,"Action, Fantasy",Manhwa
46896,Nekoka Danshi no Shitsukekata,7.30,"Boys Love, Comedy, Romance, Supernatural",Manga
48387,Kijitora Neko no Koume-san,7.30,Slice of Life,Manga
48661,Watashi no Tomodachi ga Motenai no wa Dou Kangaetemo Omaera ga Warui.,7.30,Comedy,Manga
49003,Latin,7.30,"Fantasy, Romance",Manga
52741,Hadi Girl,7.30,"Comedy, Romance",Manga
167227,Nan Hong (Eternal Love),7.30,Romance,Manhua
168452,Kuroi Santa yori,7.30,Drama,One-shot
169830,A Flame Reborn,7.30,"Action, Fantasy",Manhwa
170255,For the Musical Genius,7.30,Drama,Manhwa
172787,Koori no Hime wa Chiisana Hidamari de Tokasaretai,7.30,"Comedy, Romance",Manga
175401,Night Light Hounds,7.30,"Action, Fantasy",Manga
175952,Sankakukei no Kowashikata (How to Break the Triangle.),7.30,"Drama, Girls Love",Manga
179679,Hitokui Mansion to Ooya no Maison,7.30,Fantasy,Manga
185460,Ring My Bell,7.30,Girls Love,Manhwa
97727,Tezuka Osamu Monogatari,7.30,None,Manga
99275,Dear My Teacher,7.30,"Girls Love, Romance",Doujinshi
100561,Black Clover: Abareushi no Sho,7.30,"Action, Fantasy",Light Novel
102419,Maou-sama no Machizukuri! Saikyou no Dungeon wa Kindai Toshi,7.30,"Action, Fantasy",Light Novel
102438,Inai Boku wa Hotarumachi ni Iru,7.30,"Drama, Supernatural",Manga
103815,Machigatta Ko wo Mahou Shoujo ni Shiteshimatta,7.30,Comedy,Manga
305,Dragon Voice,7.30,None,Manga
316,Tenshi no Kiss (Forbidden Dance),7.30,"Drama, Romance",Manga
447,Oretama,7.30,"Comedy, Romance, Ecchi",Manga
455,Model,7.30,"Horror, Mystery, Romance, Supernatural",Manhwa
504,Rure,7.30,"Adventure, Fantasy",Manhwa
675,Galaxy Angel 2nd (Galaxy Angel Beta),7.30,"Action, Adventure, Comedy, Sci-Fi",Manga
1191,Wanted,7.30,"Adventure, Romance",Manga
1273,Dakedo Happy Paradise,7.30,"Drama, Slice of Life",Manga
1541,Confession,7.30,"Drama, Suspense",Manga
1733,Spiral Alive,7.30,Mystery,Manga
2505,Kokoro Kikai.,7.30,Boys Love,Manga
3026,Kokumin Quiz,7.30,Comedy,Manga
3070,Shokugyou Tenshi,7.30,Supernatural,Manga
3360,M to N no Shouzou (Portrait of M and N),7.30,None,Manga
3662,Gaki no Koro kara,7.30,Drama,Manga
3821,Deep Love Virus,7.30,"Drama, Romance",Manga
4008,Hokuto no Ken - Toki Gaiden,7.30,Action,Manga
4424,Aozora Pop,7.30,Romance,Manga
4455,Ryuu no Hanawazurai (Two Flowers for the Dragon),7.30,"Fantasy, Romance, Supernatural",Manga
4603,Aa! Megami-sama!: First End (Oh My Goddess! First End),7.30,"Comedy, Fantasy, Romance",Light Novel
5252,Nadeshiko Club,7.30,"Comedy, Romance",Manga
5398,Doushirou de Gozaru (I'm Doushirou),7.30,Comedy,Manga
5527,Kimi no Iru Basho - Real x Fake,7.30,Romance,Manga
5918,Romance Papa,7.30,"Comedy, Drama, Romance",Manhwa
6818,Senpai to Kanojo,7.30,None,Manga
7859,M☆G☆Darling,7.30,"Comedy, Fantasy, Romance",Manga
8218,Shanimuni Go,7.30,"Comedy, Sports",Manga
8442,Matantei Loki Ragnarok (The Mythical Detective Loki Ragnarok),7.30,"Comedy, Fantasy, Mystery, Romance, Supernatural",Manga
8510,Watashi no + Okusuri,7.30,Fantasy,Manga
10625,Kinkyori Renai (Love's Reach),7.30,Romance,Manga
10808,Hoshiyomi no Yogensha,7.30,"Fantasy, Romance",Manga
10820,Innocence: After the Long Goodbye,7.30,"Drama, Mystery, Sci-Fi",Light Novel
11222,S-senjou no Tena (Tena on S-String),7.30,"Comedy, Fantasy",Manga
11608,Shakugan no Shana X: Eternal Song - Harukanaru Uta,7.30,"Action, Fantasy, Supernatural",Manga
12385,Alexandrite,7.30,Drama,Manga
13107,Shouri no Akuma (Devil of the Victory),7.30,"Comedy, Romance",Manga
14738,Ane☆Mone Seikaten,7.30,Romance,Manga
14987,Gimmick,7.30,Boys Love,One-shot
15649,Tenkyuugi: Sephirahnatus,7.30,Fantasy,Manga
15785,Ginga Densetsu Weed: Orion,7.30,"Action, Adventure, Drama",Manga
16812,Kono Koi wo Wasurenai.,7.30,"Drama, Romance",Manga
116,.hack//G.U.+,7.29,"Action, Fantasy, Sci-Fi",Manga
335,Gravitation: Voice of Temptation,7.29,"Boys Love, Comedy",Light Novel
758,Yo no Na wa Zushio (My Name is Zusio),7.29,"Adventure, Comedy, Fantasy",Manga
846,Eagle (Eagle: The Making of an Asian-American President),7.29,"Drama, Mystery",Manga
876,Moon Boy,7.29,"Action, Comedy, Drama, Fantasy, Romance, Supernatural",Manhwa
1081,Slayers: Knight of the Aqualord,7.29,Adventure,Manga
1259,Kimi no Kakera,7.29,"Adventure, Drama, Fantasy, Romance, Supernatural",Manga
1727,Kazan,7.29,"Action, Adventure, Drama, Fantasy",Manga
2159,Demon Sacred,7.29,"Comedy, Drama, Fantasy, Romance, Sci-Fi",Manga
2683,Kamisama Shinkaron (Oh My God!),7.29,"Boys Love, Comedy, Supernatural",Manga
2947,Stray Little Devil,7.29,Fantasy,Manga
3033,Aiki,7.28,"Action, Romance, Ecchi",Manga
3266,Koi ni Ochita Oujisama,7.29,"Drama, Romance",Manga
3916,Kiss,7.29,"Drama, Romance, Slice of Life",Manga
4013,Kawaii Oresama,7.29,"Comedy, Romance",One-shot
4962,Sweet 16,7.29,Romance,Manga
5242,Peter Panda,7.29,"Comedy, Drama, Romance, Supernatural",Manhwa
5258,Seishun Shiteru Kai!,7.29,"Comedy, Drama, Romance",Manga
5587,Honey Crush,7.29,"Girls Love, Romance, Supernatural",Manga
5658,Tengujin (Tengu-jin),7.29,"Boys Love, Drama, Fantasy",Manga
6816,Ochanigosu. (A Badboy Drinks Tea!),7.29,Comedy,Manga
6827,Dear Boys Act 2,7.29,"Award Winning, Sports",Manga
7142,Suki ni Naru made Matte,7.29,Romance,Manga
8205,Full Contact,7.29,"Action, Comedy, Romance",Manga
8837,The Change!,7.29,"Comedy, Romance",Manga
8885,unCassandra,7.29,"Action, Supernatural",Manga
10435,Shiro no Keiyaku,7.29,None,One-shot
10462,Shounenha Karyuudo,7.29,"Adventure, Fantasy",Manga
11087,Boku kara Kimi ga Kienai,7.29,"Drama, Romance",Manga
11419,I-Revo: Ice Revolution,7.29,"Comedy, Drama, Romance, Sports",Manga
11575,Take Over Zone,7.29,"Boys Love, Sports",Manga
11779,Tetsunagi Kooni.,7.29,"Comedy, Fantasy, Slice of Life",Manga
13213,Ragtonia (Queen of Ragtonia),7.29,"Adventure, Drama, Fantasy, Romance",Manga
14939,Omamori no Kamisama,7.29,Romance,Manga
16067,Shounen Shoujo Hyouryuuki,7.29,Drama,Manga
16885,Gakkou no Sensei,7.29,"Boys Love, Comedy, Drama, Fantasy",Manga
54713,Kodomo no Jikan: Houkago,7.29,"Comedy, Drama, Romance, Slice of Life, Ecchi",Manga
54895,Switch: the volume on Dragon Fruit,7.29,"Action, Drama, Mystery",Manga
59913,Hikidashi ni Terrarium (Terrarium in Drawer),7.29,"Award Winning, Comedy, Fantasy, Slice of Life, Supernatural",Manga
64123,Chihayafuru: Chuugakusei-hen,7.29,Drama,Light Novel
70997,Toaru Nichijou no Index-san,7.29,"Comedy, Slice of Life",Manga
81435,Koisaku Potager (Fall in Love in the Potager),7.29,"Boys Love, Comedy, Romance",Manga
84935,Sayonara Piano Sonata: Encore Pieces,7.29,"Drama, Romance, Slice of Life",Light Novel
